Index,Date,Country,Keyword,yachtingpages.com_rank,yatchingpages.com_cleaned_rank,yachting-pages.com_visibility,yachting-pages.com_type,yachting-pages.com_landing,yachting-pages.com_rank_difference,yatching-pages.com_cleaned_rank_difference,yachting-pages.com_visibility_difference,superyachttimes.com_rank,superyachttimes.com_rank_cleaned,superyachttimes.com_visibility,superyachttimes.com_type,superyachttimes.com_landing,superyachttimes.com_rank_difference,superyachttimes.com_cleaned_rank_difference,superyachttimes.com_visibility_difference,superyachtcontent.com_rank,superyachtcontent.com_cleaned_rank,superyachtcontent.com_visibility,superyachtcontent.com_type,superyachtcontent.com_landing,superyachtcontent.com_rank_difference,superyachtcontent.com_cleaned_rank_difference,superyachtcontent.com_visibility_difference,superyachtservicesguide.com_rank,superyachtserviceguide.com_cleaned_rank,superyachtservicesguide.com_visibility,superyachtservicesguide.com_type,superyachtservicesguide.com_landing,superyachtservicesguide.com_rank_difference,superyachtserviceguide.com_cleaned_rank_difference,superyachtservicesguide.com_visibility_difference,boatinternational.com_rank,boatinternation.com_cleaned_rank,boatinternational.com_visibility,boatinternational.com_type,boatinternational.com_landing,boatinternational.com_rank_difference,boatinternation.com_cleaned_rank_difference,boatinternational.com_visibility_difference,Intents,primary intent,secondary intent,CPC,Search Volume,Keyword Difficulty,Difficulty Tier
3797,2025-07-31 00:00:00,Greece,yacht vsat,12,12,0.01882,organic,https://www.yachting-pages.com/articles/getting-the-most-out-of-your-vsat-4g-internet-on-board.html,2,2,0.00251,13,13,0.01756,organic,https://www.superyachttimes.com/companies/omniaccess,0,0,0,,150,0,,,,0,0,84,84,0.00213,organic,https://www.superyachtservicesguide.com/20/22591/yachtsat,-26,-26,-0.00326,,150,0,,,,0,0,i|c,i,c,,10,18,Easy
3798,2025-07-31 00:00:00,Greece,boat show,13,13,0.01756,organic,https://www.yachting-pages.com/event/olympic-yacht-show-greece.html,-1,'-1,-0.00125,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,80,80,0.00263,organic,https://www.boatinternational.com/,15,15,0.00188,i|c,i,c,0.37,10,45,Medium
3799,2025-07-31 00:00:00,Greece,superyacht crew agent,14,14,0.01631,organic,https://www.yachting-pages.com/listing/crew-agents,3,3,0.00176,,150,0,,,,0,0,,150,0,,,,0,0,69,69,0.00401,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=60&category=2284,-25,-25,-0.00314,,150,0,,,,0,0,i|c,i,c,,10,39,Medium
3800,2025-07-31 00:00:00,Greece,superyacht insurance,14,14,0.01631,organic,https://www.yachting-pages.com/listing/insurance,1,1,0.00063,27,27,0.01104,organic,https://www.superyachttimes.com/companies/anp-superyacht-insurance,4,4,0.001,59,59,0.00527,organic,https://www.superyachtcontent.com/the-crew-mess/superyacht-crew-departments/how-does-superyacht-insurance-work-anyway/,-1,-1,-0.00013,22,22,0.01229,organic,https://www.superyachtservicesguide.com/20/20402/superyacht-insurance-group,3,3,0.00075,25,25,0.01154,organic,https://www.boatinternational.com/yachts/luxury-yacht-advice/superyacht-insurance,-8,-8,-0.00301,i,i,,,10,37,Medium
3801,2025-07-31 00:00:00,Greece,yacht provisioning,14,14,0.01631,organic,https://www.yachting-pages.com/listing/provisioning,-6,'-6,-0.0276,96,96,0.00063,organic,https://www.superyachttimes.com/,4,4,0.00063,,150,0,,,,0,0,8,8,0.04391,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=1075&category=231,-4,-4,-0.0552,,150,0,,,,0,0,i|c,i,c,0.97,70,26,Medium
3802,2025-07-31 00:00:00,Greece,mega yacht shipping,15,15,0.01568,organic,https://www.yachting-pages.com/listing/yacht-boat-transport,-1,'-1,-0.00063,32,32,0.00978,organic,https://www.superyachttimes.com/,-2,-2,-0.0005,14,14,0.01631,organic,https://www.superyachtcontent.com/superyacht-news/why-would-a-superyacht-use-a-yacht-transport-service/,2,2,0.00125,52,52,0.00615,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=60&category=451,-30,-30,-0.00615,48,48,0.00665,organic,https://www.boatinternational.com/luxury-yacht-life/lifestyle/of-the-best-luxury-yacht-delivery-services--30965,-7,-7,-0.00088,i,i,,,0,29,Medium
3803,2025-07-31 00:00:00,Greece,yacht agent,15,15,0.01568,organic,https://www.yachting-pages.com/listing/yacht-agents/rhodes,-4,'-4,-0.00941,,150,0,,,,0,0,,150,0,,,,0,0,1,1,0.45662,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=807&category=83,0,0,0,,150,0,,,,0,0,i,i,,1.2,30,25,Medium
3804,2025-07-31 00:00:00,Greece,yacht engine repair,15,15,0.01568,organic,https://www.yachting-pages.com/listing/engine-services,-2,'-2,-0.00188,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,c,c,,,10,9,Easy
3805,2025-07-31 00:00:00,Greece,yacht project management,15,15,0.01568,organic,https://www.yachting-pages.com/listing/project-management-owners-reps,-1,'-1,-0.00063,37,37,0.00853,organic,https://www.superyachttimes.com/companies/nicolai-yacht-consulting-project-management-italy,2,2,0.0005,,150,0,,,,0,0,98,98,0.00038,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=1035&category=2234,-42,-42,-0.00527,20,20,0.01317,organic,https://www.boatinternational.com/yachts/luxury-yacht-advice/things-you-need-to-know-about-yacht-project-management--34393,6,6,0.00188,i,i,,,10,16,Easy
3806,2025-07-31 00:00:00,Greece,mega yacht transport,16,16,0.01505,organic,https://www.yachting-pages.com/listing/yacht-boat-transport,-3,'-3,-0.00251,35,35,0.00903,organic,https://www.superyachttimes.com/,7,7,0.00163,15,15,0.01568,organic,https://www.superyachtcontent.com/superyacht-news/why-would-a-superyacht-use-a-yacht-transport-service/,2,2,0.00113,,150,0,,,-93,-93,-0.04767,64,64,0.00464,organic,https://www.boatinternational.com/yachts/news,-15,-15,-0.00188,n,n,,,10,28,Medium
3807,2025-07-31 00:00:00,Greece,superyacht antifouling,16,16,0.01505,organic,https://www.yachting-pages.com/articles/alternative-to-superyacht-antifouling-news.html,4,4,0.00188,84,84,0.00213,organic,https://www.superyachttimes.com/companies/interlux,16,16,0.00213,,150,0,,,,0,0,,150,0,,,,0,0,67,67,0.00427,organic,https://www.boatinternational.com/yachts/luxury-yacht-advice/reduce-impact-yacht-environmental-marine-eco-updates,-2,-2,-0.00025,i|c,i,c,,10,11,Easy
3808,2025-07-31 00:00:00,Greece,yacht sign,16,16,0.01505,organic,https://www.yachting-pages.com/listing/sign-makers-name-plates,-4,'-4,-0.00376,72,72,0.00364,organic,https://www.superyachttimes.com/yachts/signe/overview,28,28,0.00364,,150,0,,,,0,0,,150,0,,,,0,0,87,87,0.00176,organic,https://www.boatinternational.com/yacht-market-intelligence/brokerage-sales-news/mangusta-refitted-motor-yacht-jomar-for-sale,-23,-23,-0.00289,i,i,,,10,24,Medium
3809,2025-07-31 00:00:00,Greece,yacht tableware,16,16,0.01505,organic,https://www.yachting-pages.com/listing/tableware,-4,'-4,-0.00376,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,30,30,0.01029,organic,https://www.boatinternational.com/luxury-yacht-life/interiors/luxury-tableware-for-your-superyacht,-4,-4,-0.001,i,i,,,10,8,Easy
3810,2025-07-31 00:00:00,Greece,yacht wine,16,16,0.01505,organic,https://www.yachting-pages.com/listing/wine-spirits-soft-drinks,16,16,0.00527,30,30,0.01029,organic,https://www.superyachttimes.com/yacht-news/wine-cellars-onboard-superyachts,3,3,0.00075,,150,0,,,,0,0,,150,0,,,,0,0,32,32,0.00978,organic,https://www.boatinternational.com/yachts/yacht-design/best-superyacht-wine-cellars--28159,-8,-8,-0.00201,i,i,,,10,14,Easy
3811,2025-07-31 00:00:00,Greece,mega yacht wrapping,17,17,0.01455,organic,https://www.yachting-pages.com/articles/hull-protection-vinyl-yacht-wrapping.html,-5,'-5,-0.00427,27,27,0.01104,organic,https://www.superyachttimes.com/yacht-news/yacht-wraps-trend-or-tech,-9,-9,-0.00314,,150,0,,,,0,0,,150,0,,,,0,0,4,4,0.0991,organic,https://www.boatinternational.com/yachts/yacht-design/superyacht-vinyl-wrapping,4,4,0.0552,i,i,,,0,21,Medium
3812,2025-07-31 00:00:00,Greece,superyacht event,17,17,0.01455,organic,https://www.yachting-pages.com/event/,-10,'-10,-0.03312,1,1,0.45662,organic,https://www.superyachttimes.com/events,0,0,0,8,8,0.04391,organic,https://www.superyachtcontent.com/2023-superyacht-events/,-2,-2,-0.00753,,150,0,,,-4,-4,-0.00063,4,4,0.0991,organic,https://www.boatinternational.com/luxury-yacht-events,0,0,0,i|t,i,t,,10,23,Medium
3813,2025-07-31 00:00:00,Greece,superyacht management,17,17,0.01455,organic,https://www.yachting-pages.com/listing/yacht-management-ism,-2,'-2,-0.00113,12,12,0.01882,organic,https://www.superyachttimes.com/companies/sym-superyacht-management,9,9,0.00627,,150,0,,,,0,0,87,87,0.00176,organic,https://www.superyachtservicesguide.com/,13,13,0.00176,43,43,0.00728,organic,https://www.boatinternational.com/showcase/privat-3-money-p3-marine/yacht-financial-management,0,0,0,i|c,i,c,0.76,10,34,Medium
3814,2025-07-31 00:00:00,Greece,yacht carpet,17,17,0.01455,organic,https://www.yachting-pages.com/listing/carpets-flooring,-7,'-7,-0.01305,,150,0,,,-50,-50,-0.0064,,150,0,,,,0,0,,150,0,,,,0,0,51,51,0.00627,organic,https://www.boatinternational.com/yachts/news/magic-carpet-e-sailing-yacht-delivery,-8,-8,-0.001,i,i,,,20,9,Easy
3815,2025-07-31 00:00:00,Greece,yacht marketing,17,17,0.01455,organic,https://digital.yachting-pages.com/,-8,'-8,-0.02308,40,40,0.00778,organic,https://www.superyachttimes.com/companies/marine-marketing,-6,-6,-0.00151,,150,0,,,,0,0,,150,0,,,,0,0,46,46,0.0069,organic,https://www.boatinternational.com/,43,43,0.00539,i|c,i,c,,10,13,Easy
3816,2025-07-31 00:00:00,Greece,yacht purser course,17,17,0.01455,reviews,https://www.yachting-pages.com/listing/purser-trainer.html,7,7,0.00276,,150,0,,,,0,0,,150,0,,,,0,0,37,37,0.00853,organic,https://www.superyachtservicesguide.com/20/25068/the-yacht-purser,63,63,0.00853,,150,0,,,,0,0,i,i,,,10,11,Easy
3817,2025-07-31 00:00:00,Greece,yacht sails,17,17,0.01455,organic,https://www.yachting-pages.com/articles/a-guide-to-yacht-sails-for-the-sailing-yachtsman.html,-16,'-16,-0.44207,37,37,0.00853,organic,https://www.superyachttimes.com/yacht-news/the-top-10-largest-sailing-yachts-in-the-world,8,8,0.00151,,150,0,,,,0,0,,150,0,,,,0,0,41,41,0.00753,organic,https://www.boatinternational.com/yachts-for-sale/sailing-yachts,13,13,0.00163,i,i,,0.52,140,36,Medium
3818,2025-07-31 00:00:00,Greece,yacht water treatment,17,17,0.01455,organic,https://www.yachting-pages.com/articles/ask-the-expert-water-treatment.html,0,0,0,,150,0,,,,0,0,,150,0,,,,0,0,55,55,0.00577,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=60&category=567,45,45,0.00577,50,50,0.0064,organic,https://www.boatinternational.com/boat-presents/ballast-water-for-superyachts,50,50,0.0064,i,i,,,10,22,Medium
3819,2025-07-31 00:00:00,Greece,superyacht pre purchase survey,18,18,0.01418,reviews,https://www.yachting-pages.com/listing/surveyors,-2,'-2,-0.00088,60,60,0.00514,organic,https://www.superyachttimes.com/companies/giuseppe-sole,40,40,0.00514,,150,0,,,,0,0,,150,0,,,-71,-71,-0.01054,,150,0,,,,0,0,i|c,i,c,,0,6,Easy
3820,2025-07-31 00:00:00,Greece,yacht crew training,18,18,0.01418,organic,https://www.yachting-pages.com/listing/crew-training/piraeus,6,6,0.00238,,150,0,,,,0,0,,150,0,,,,0,0,31,31,0.01004,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=60&category=2283,-21,-21,-0.01756,,150,0,,,-1,-1,-0.00025,i|c,i,c,,10,41,Medium
3821,2025-07-31 00:00:00,Greece,yacht flooring,18,18,0.01418,organic,https://www.yachting-pages.com/listing/carpets-flooring,-4,'-4,-0.00213,68,68,0.00414,organic,https://www.superyachttimes.com/yacht-news/first-look-50m-humphreys-explorer-jfa-yachts,32,32,0.00414,,150,0,,,,0,0,,150,0,,,,0,0,66,66,0.00439,organic,https://www.boatinternational.com/yachts/news/explorer-cheoy-lee-doubleyou-owner-jimmy-buffett-for-sale,13,13,0.00163,i,i,,,10,11,Easy
3822,2025-07-31 00:00:00,Greece,yacht flower arrangement,18,18,0.01418,organic,https://www.yachting-pages.com/articles/yacht-flower-trends-and-choosing-the-right-bouquet.html,-5,'-5,-0.00339,,150,0,,,,0,0,26,26,0.01129,organic,https://www.superyachtcontent.com/the-crew-mess/superyacht-interiors-the-art-of-flower-arranging/,0,0,0,,150,0,,,,0,0,30,30,0.01029,organic,https://www.boatinternational.com/luxury-yacht-life/lifestyle/how-to-display-flowers-on-your-yacht--24847,-25,-25,-0.06624,i,i,,,0,8,Easy
3823,2025-07-31 00:00:00,Greece,yacht project manager,18,18,0.01418,organic,https://www.yachting-pages.com/listing/project-management-owners-reps,3,3,0.00163,34,34,0.00928,organic,https://www.superyachttimes.com/yacht-news/good-yacht-project-manager,6,6,0.00151,,150,0,,,,0,0,,150,0,,,,0,0,22,22,0.01229,organic,https://www.boatinternational.com/yachts/luxury-yacht-advice/things-you-need-to-know-about-yacht-project-management--34393,-2,-2,-0.00088,i|c,i,c,,0,13,Easy
3824,2025-07-31 00:00:00,Greece,yacht security,18,18,0.01418,organic,https://www.yachting-pages.com/listing/maritime-security,4,4,0.00188,22,22,0.01229,organic,https://www.superyachttimes.com/yacht-news/yacht-security-with-arx-360,10,10,0.00251,,150,0,,,,0,0,,150,0,,,,0,0,39,39,0.00803,organic,https://www.boatinternational.com/yachts/luxury-yacht-advice/classification-superyacht-security-and-safety--477,4,4,0.00075,i|t,i,t,,10,19,Easy
3825,2025-07-31 00:00:00,Greece,purser course,19,19,0.0138,reviews,https://www.yachting-pages.com/listing/purser-trainer.html,4,4,0.00176,,150,0,,,,0,0,,150,0,,,,0,0,39,39,0.00803,organic,https://www.superyachtservicesguide.com/20/25068/the-yacht-purser,61,61,0.00803,,150,0,,,,0,0,i,i,,,10,12,Easy
3826,2025-07-31 00:00:00,Greece,superyacht project manager,19,19,0.0138,organic,https://www.yachting-pages.com/listing/project-management-owners-reps,-5,'-5,-0.00251,38,38,0.00828,organic,https://www.superyachttimes.com/yacht-news/good-yacht-project-manager,4,4,0.00088,,150,0,,,-43,-43,-0.00552,96,96,0.00063,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=1035&category=2234,-37,-37,-0.00464,15,15,0.01568,organic,https://www.boatinternational.com/boat-presents/best-project-manager,0,0,0,i|c,i,c,,0,12,Easy
3827,2025-07-31 00:00:00,Greece,yacht engineering courses,19,19,0.0138,organic,https://www.yachting-pages.com/articles/how-to-become-a-chief-yacht-engineer-yacht4-y4.html,7,7,0.00251,72,72,0.00364,organic,https://www.superyachttimes.com/,11,11,0.00138,35,35,0.00903,organic,https://www.superyachtcontent.com/the-crew-mess/yacht-crew-career-and-training/how-to-become-a-yacht-engineer-here-are-the-qualifications-requirements-you-need/,5,5,0.00125,,150,0,,,,0,0,73,73,0.00351,organic,https://www.boatinternational.com/yachts/yacht-design/young-designers/of-the-best-yacht-design-courses-to-kick-start-your-career--32083,-7,-7,-0.00088,i|c,i,c,,10,12,Easy
3828,2025-07-31 00:00:00,Greece,yacht furniture,19,19,0.0138,organic,https://www.yachting-pages.com/listing/furniture-furnishings,-2,'-2,-0.00075,,150,0,,,-1,-1,-0.00025,,150,0,,,,0,0,,150,0,,,,0,0,13,13,0.01756,organic,https://www.boatinternational.com/luxury-yacht-life/interiors/directory,7,7,0.00439,i,i,,,10,12,Easy
3829,2025-07-31 00:00:00,Greece,superyacht builder,20,20,0.01317,organic,https://www.yachting-pages.com/articles/top-10-luxury-yacht-builders.html,-11,'-11,-0.02446,81,81,0.00251,organic,https://www.superyachttimes.com/yacht-news/chinese-superyacht-builder-iag-launches-the-electra-100,-20,-20,-0.00251,,150,0,,,,0,0,,150,0,,,,0,0,29,29,0.01054,organic,https://www.boatinternational.com/profiles/benetti--17219,-2,-2,-0.0005,i|c,i,c,0.51,10,64,Hard
3830,2025-07-31 00:00:00,Greece,superyacht crew uniform,20,20,0.01317,reviews,https://www.yachting-pages.com/listing/uniforms-clothing,-4,'-4,-0.00188,,150,0,,,,0,0,36,36,0.00878,organic,https://www.superyachtcontent.com/the-crew-mess/superyacht-crew-uniform/,1,1,0.00025,27,27,0.01104,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=127&category=1138,-9,-9,-0.00314,34,34,0.00928,organic,https://www.boatinternational.com/luxury-yacht-life/lifestyle/crew-clothing,0,0,0,i|c,i,c,1,20,36,Medium
3831,2025-07-31 00:00:00,Greece,superyacht galley,20,20,0.01317,organic,https://www.yachting-pages.com/articles/what-to-consider-when-designing-the-ideal-yacht-galley.html,-1,'-1,-0.00063,7,7,0.04767,organic,https://www.superyachttimes.com/yacht-news/superyacht-galley-with-brennan-dates,-2,-2,-0.02885,15,15,0.01568,organic,https://www.superyachtcontent.com/the-crew-mess/yacht-galleys-designs/,-2,-2,-0.00188,22,22,0.01229,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=60&category=2238,-4,-4,-0.00188,2,2,0.15681,organic,https://www.boatinternational.com/yachts/yacht-design/standout-superyacht-galleys,0,0,0,i|c,i,c,,0,18,Easy
3832,2025-07-31 00:00:00,Greece,yacht refit,20,20,0.01317,organic,https://www.yachting-pages.com/listing/refit-repair,-7,'-7,-0.00439,31,31,0.01004,organic,https://www.superyachttimes.com/yacht-news/largest-yacht-refits-completed-in-2024,7,7,0.00176,,150,0,,,,0,0,13,13,0.01756,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=807&category=2234,87,87,0.01756,16,16,0.01505,organic,https://www.boatinternational.com/yachts/luxury-yacht-advice/superyacht-refit-top-tips--42239,-4,-4,-0.00376,i|c,i,c,0.58,10,26,Medium
3833,2025-07-31 00:00:00,Greece,yacht show,20,20,0.01317,organic,https://www.yachting-pages.com/event/olympic-yacht-show-greece.html,-8,'-8,-0.00565,18,18,0.01418,organic,https://www.superyachttimes.com/events,3,3,0.00163,,150,0,,,,0,0,,150,0,,,,0,0,24,24,0.01179,organic,https://www.boatinternational.com/yachts/monaco-yacht-show,1,1,0.00025,i|c,i,c,0.56,10,41,Medium
3834,2025-07-31 00:00:00,Greece,yacht stabiliser,20,20,0.01317,organic,https://www.yachting-pages.com/articles/stabilisers-how-to-prevent-boat-rock-and-roll.html,2,2,0.00088,27,27,0.01104,organic,https://www.superyachttimes.com/yacht-news/how-stabilisers-work,8,8,0.00201,,150,0,,,,0,0,,150,0,,,,0,0,2,2,0.15681,organic,https://www.boatinternational.com/yachts/luxury-yacht-advice/yacht-advice-stabilisers,0,0,0,i|c,i,c,,10,28,Medium
3835,2025-07-31 00:00:00,Greece,yacht wrapping,20,20,0.01317,organic,https://www.yachting-pages.com/articles/hull-protection-vinyl-yacht-wrapping.html,0,0,0,,150,0,,,-27,-27,-0.00351,,150,0,,,,0,0,,150,0,,,,0,0,24,24,0.01179,organic,https://www.boatinternational.com/yachts/yacht-design/superyacht-vinyl-wrapping,-3,-3,-0.00075,c,c,,0.63,10,27,Medium
3836,2025-07-31 00:00:00,Greece,superyacht paint,21,21,0.01254,organic,https://www.yachting-pages.com/listing/painting-coating-wrapping/perama,-1,'-1,-0.00063,23,23,0.01204,organic,https://www.superyachttimes.com/companies/alexseal-yacht-coatings,-2,-2,-0.0005,,150,0,,,,0,0,16,16,0.01505,organic,https://www.superyachtservicesguide.com/185/23069/the-art-of-superyacht-repainting,-2,-2,-0.00125,33,33,0.00953,organic,https://www.boatinternational.com/yachts/yacht-design/yachts-with-the-coolest-paint-jobs--25951,-17,-17,-0.00552,i,i,,,10,29,Medium
3837,2025-07-31 00:00:00,Greece,superyacht project management,21,21,0.01254,organic,https://www.yachting-pages.com/listing/project-management-owners-reps,79,79,0.01254,29,29,0.01054,organic,https://www.superyachttimes.com/companies/nicolai-yacht-consulting-project-management-italy,71,71,0.01054,97,97,0.0005,organic,https://www.superyachtcontent.com/the-crew-mess/yacht-crew-career-and-training/5-crew-specific-courses-you-can-take-anytime-anywhere-with-maritime-training-academy/,3,3,0.0005,34,34,0.00928,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=807&category=2234,66,66,0.00928,10,10,0.0276,organic,https://www.boatinternational.com/yachts/luxury-yacht-advice/things-you-need-to-know-about-yacht-project-management--34393,90,90,0.0276,i|c,i,c,,10,12,Easy
3838,2025-07-31 00:00:00,Greece,yacht rigging,21,21,0.01254,organic,https://www.yachting-pages.com/articles/a-guide-to-superyacht-rigging.html,-4,'-4,-0.00201,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,25,25,0.01154,organic,https://www.boatinternational.com/yachts/yacht-design/life-under-sail-guide-rigging,-3,-3,-0.00075,i,i,,,10,24,Medium
3839,2025-07-31 00:00:00,Greece,yacht bedding,22,22,0.01229,organic,https://www.yachting-pages.com/listing/beds-linen-suppliers,12,12,0.00301,,150,0,,,-12,-12,-0.00163,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,-16,-16,-0.00213,i|c,i,c,,10,25,Medium
3840,2025-07-31 00:00:00,Greece,yacht chandlery,22,22,0.01229,organic,https://www.yachting-pages.com/listing/yacht-chandlers-athens-marine-spares-nautilus-yacht-equipment.html,0,0,0,,150,0,,,,0,0,,150,0,,,,0,0,64,64,0.00464,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=807&category=73,36,36,0.00464,,150,0,,,,0,0,c,c,,,10,54,Hard
3841,2025-07-31 00:00:00,Greece,yacht deck crane,22,22,0.01229,organic,https://www.yachting-pages.com/articles/advanced-mechanical-solutions-releases-the-latest-innovations-in-the-field-of-kinematics-news.html,-4,'-4,-0.00188,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,i,i,,,0,17,Easy
3842,2025-07-31 00:00:00,Greece,yacht painting,22,22,0.01229,organic,https://www.yachting-pages.com/articles/yacht-painting-6-practical-considerations.html,8,8,0.00201,26,26,0.01129,organic,https://www.superyachttimes.com/companies/thraki-yacht-painting,9,9,0.00226,,150,0,,,,0,0,,150,0,,,,0,0,58,58,0.00539,organic,https://www.boatinternational.com/yachts/yacht-design/yachts-with-the-coolest-paint-jobs--25951,-4,-4,-0.0005,c,c,,,50,17,Easy
3843,2025-07-31 00:00:00,Greece,yacht builder,23,23,0.01204,organic,https://www.yachting-pages.com/articles/top-10-luxury-yacht-builders.html,-11,'-11,-0.00677,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,-20,-20,-0.00263,i|c,i,c,0.51,10,65,Hard
3844,2025-07-31 00:00:00,Greece,yacht navigation,23,23,0.01204,organic,https://www.yachting-pages.com/articles/the-dos-and-donts-of-marine-navigation-on-a-yacht.html,77,77,0.01204,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,i|c,i,c,,10,25,Medium
3845,2025-07-31 00:00:00,Greece,superyacht crew clothing,24,24,0.01179,organic,"https://www.yachting-pages.com/listing/uniforms-clothing,hvac-refrigeration/piraeus",-3,'-3,-0.00075,92,92,0.00113,organic,https://www.superyachttimes.com/companies/liquid-yacht-wear,7,7,0.00088,38,38,0.00828,organic,https://www.superyachtcontent.com/superyacht-news/waypoint-uniform-supplier-launched-yacht-crew-clothing-launch-in-uae/,4,4,0.00088,30,30,0.01029,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=127&category=1138,-6,-6,-0.00151,29,29,0.01054,organic,https://www.boatinternational.com/luxury-yacht-life/lifestyle/crew-clothing,-3,-3,-0.00075,c,c,,,10,36,Medium
3846,2025-07-31 00:00:00,Greece,yacht crew agent,24,24,0.01179,organic,https://www.yachting-pages.com/listing/crew-agents,-7,'-7,-0.00276,,150,0,,,,0,0,,150,0,,,,0,0,89,89,0.00151,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=807&category=83,-21,-21,-0.00263,,150,0,,,,0,0,i|c,i,c,,10,49,Medium
3847,2025-07-31 00:00:00,Greece,yacht crew clothing,24,24,0.01179,organic,https://www.yachting-pages.com/listing/uniforms-clothing,-2,'-2,-0.0005,,150,0,,,,0,0,,150,0,,,,0,0,63,63,0.00477,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=800&category=1138,37,37,0.00477,28,28,0.01079,organic,https://www.boatinternational.com/luxury-yacht-life/lifestyle/crew-clothing,8,8,0.00201,c,c,,,10,26,Medium
3848,2025-07-31 00:00:00,Greece,yacht crew insurance,24,24,0.01179,organic,https://www.yachting-pages.com/articles/are-you-covered-a-guide-to-yacht-crew-insurance.html,-12,'-12,-0.00702,,150,0,,,-5,-5,-0.00075,32,32,0.00978,organic,https://www.superyachtcontent.com/the-crew-mess/superyacht-crew-departments/8-things-yacht-crew-should-know-about-insurance/,-9,-9,-0.00226,,150,0,,,,0,0,,150,0,,,,0,0,i,i,,,10,25,Medium
3849,2025-07-31 00:00:00,Greece,yacht satellite internet,25,25,0.01154,organic,https://www.yachting-pages.com/articles/yacht-internet-get-connected.html,3,3,0.00075,,150,0,,,,0,0,,150,0,,,,0,0,,150,0,,,,0,0,21,21,0.01254,organic,https://www.boatinternational.com/yachts/yacht-design/starlink-elon-musk-satellite-connection-yacht,5,5,0.00125,i|c,i,c,,10,24,Medium
3850,2025-07-31 00:00:00,Greece,yacht av,26,26,0.01129,organic,https://www.yachting-pages.com/listing/entertainment-av-systems,-7,'-7,-0.00251,1,1,0.45662,organic,https://www.superyachttimes.com/yachts/av/overview,0,0,0,61,61,0.00502,organic,https://www.superyachtcontent.com/the-crew-mess/yacht-av-it-engineer-a-day-in-the-life/,6,6,0.00075,,150,0,,,,0,0,3,3,0.11917,organic,https://www.boatinternational.com/yachts/the-superyacht-directory/av--73835,0,0,0,i,i,,,10,34,Medium
3851,2025-07-31 00:00:00,Greece,yacht concierge,26,26,0.01129,organic,https://www.yachting-pages.com/listing/concierge-services,-13,'-13,-0.00627,82,82,0.00238,organic,https://www.superyachttimes.com/companies/acquera-yachting,-3,-3,-0.00038,,150,0,,,,0,0,11,11,0.02509,organic,https://www.superyachtservicesguide.com/20/9119/directory?location=807&category=83,-7,-7,-0.07401,,150,0,,,,0,0,i,i,,,40,17,Easy
3852,2025-07-31 00:00:00,Greece,yacht photography,26,26,0.01129,organic,https://www.yachting-pages.com/articles/top-tips-on-the-key-areas-of-yacht-photography.html,-6,'-6,-0.00188,34,34,0.00928,organic,https://www.superyachttimes.com/,9,9,0.00201,60,60,0.00514,organic,https://www.superyachtcontent.com/superyacht-crew-lifestyle/how-to-take-the-perfect-yacht-photo/,-5,-5,-0.00063,,150,0,,,,0,0,36,36,0.00878,organic,https://www.boatinternational.com/yachts/editorial-features/yacht-photographer-guillaume-plisson-superyacht-photography--43601,2,2,0.0005,i,i,,,30,21,Medium
3853,2025-07-31 00:00:00,Greece,superyacht designer,28,28,0.01079,organic,https://www.yachting-pages.com/listing/yacht-designers,-6,'-6,-0.00151,27,27,0.01104,organic,https://www.superyachttimes.com/design,11,11,0.00276,,150,0,,,,0,0,,150,0,,,,0,0,2,2,0.15681,organic,https://www.boatinternational.com/yachts/editorial-features/superyacht-designers-at-the-superyacht-design-symposium-2015--25591,-1,-1,-0.29981,i,i,,,10,49,Medium
